period,day_ahead_demand_forecast_MW,total_demand_MW,net_demand_MW,Total interchange
2023-09-15 22:00:00+00:00,28038.0,26087.0,27984.0,903.0
2023-09-15 23:00:00+00:00,30120.0,27011.0,28939.0,-39.0
2023-09-16 00:00:00+00:00,31949.0,28895.0,30815.0,191.0
2023-09-16 01:00:00+00:00,33257.0,30776.0,30869.0,-1179.0
2023-09-16 02:00:00+00:00,33838.0,32435.0,29468.0,-2289.0
2023-09-16 03:00:00+00:00,33497.0,32668.0,28042.0,-3594.0
2023-09-16 04:00:00+00:00,32094.0,32384.0,26293.0,-4031.0
2023-09-16 05:00:00+00:00,30746.0,31229.0,24152.0,-5333.0
2023-09-16 06:00:00+00:00,28757.0,30085.0,22192.0,-5479.0
2023-09-16 07:00:00+00:00,26814.0,28399.0,20647.0,-5362.0
2023-09-16 08:00:00+00:00,25457.0,26945.0,19720.0,-5041.0
2023-09-16 09:00:00+00:00,24200.0,25832.0,18760.0,-4692.0
2023-09-16 10:00:00+00:00,23268.0,24618.0,17291.0,-5199.0
2023-09-16 11:00:00+00:00,22570.0,23684.0,16104.0,-5582.0
2023-09-16 12:00:00+00:00,22384.0,22867.0,16160.0,-5475.0
2023-09-16 13:00:00+00:00,22618.0,22750.0,16552.0,-5196.0
2023-09-16 14:00:00+00:00,23145.0,22886.0,17119.0,-4934.0
2023-09-16 15:00:00+00:00,23511.0,23146.0,19807.0,-3663.0
2023-09-16 16:00:00+00:00,23235.0,24089.0,23686.0,-2071.0
2023-09-16 17:00:00+00:00,22557.0,26084.0,25019.0,-1138.0
2023-09-16 18:00:00+00:00,21917.0,26359.0,25080.0,-1323.0
2023-09-16 19:00:00+00:00,21610.0,26510.0,25427.0,-437.0
2023-09-16 20:00:00+00:00,22010.0,25995.0,25970.0,683.0
2023-09-16 21:00:00+00:00,23017.0,25429.0,26285.0,1892.0
2023-09-16 22:00:00+00:00,24656.0,24574.0,26482.0,2223.0
2023-09-16 23:00:00+00:00,26831.0,24452.0,26976.0,2038.0
2023-09-17 00:00:00+00:00,28742.0,25237.0,28097.0,2161.0
2023-09-17 01:00:00+00:00,30722.0,26459.0,27733.0,474.0
2023-09-17 02:00:00+00:00,31347.0,27882.0,27179.0,-888.0
2023-09-17 03:00:00+00:00,31072.0,29053.0,25782.0,-2370.0
2023-09-17 04:00:00+00:00,30026.0,29103.0,24068.0,-3472.0
2023-09-17 05:00:00+00:00,28974.0,28507.0,22350.0,-4474.0
2023-09-17 06:00:00+00:00,27521.0,27640.0,20300.0,-5015.0
2023-09-17 07:00:00+00:00,25805.0,26318.0,18397.0,-5367.0
2023-09-17 08:00:00+00:00,24283.0,24940.0,17410.0,-5228.0
2023-09-17 09:00:00+00:00,23253.0,23853.0,16301.0,-5562.0
2023-09-17 10:00:00+00:00,22442.0,23095.0,15419.0,-5596.0
2023-09-17 11:00:00+00:00,21925.0,22244.0,14920.0,-5380.0
2023-09-17 12:00:00+00:00,21710.0,21520.0,14475.0,-5643.0
2023-09-17 13:00:00+00:00,21777.0,21345.0,14428.0,-5789.0
2023-09-17 14:00:00+00:00,21850.0,21425.0,14948.0,-5709.0
2023-09-17 15:00:00+00:00,21649.0,21831.0,17231.0,-4568.0
2023-09-17 16:00:00+00:00,21424.0,22499.0,20532.0,-2601.0
2023-09-17 17:00:00+00:00,20838.0,23467.0,21644.0,-2059.0
2023-09-17 18:00:00+00:00,20166.0,23895.0,22380.0,-969.0
2023-09-17 19:00:00+00:00,19614.0,23527.0,22720.0,57.0
2023-09-17 20:00:00+00:00,19635.0,22870.0,22871.0,267.0
2023-09-17 21:00:00+00:00,20387.0,22808.0,22818.0,523.0
2023-09-17 22:00:00+00:00,21824.0,22509.0,23647.0,1170.0
2023-09-17 23:00:00+00:00,23820.0,22685.0,24558.0,1041.0
2023-09-18 00:00:00+00:00,25765.0,23728.0,25823.0,270.0
2023-09-18 01:00:00+00:00,27573.0,25817.0,24658.0,-1462.0
2023-09-18 02:00:00+00:00,28462.0,26895.0,23975.0,-2996.0
2023-09-18 03:00:00+00:00,28862.0,28031.0,23074.0,-4587.0
2023-09-18 04:00:00+00:00,28134.0,28709.0,21898.0,-5009.0
2023-09-18 05:00:00+00:00,27101.0,28126.0,20555.0,-5593.0
2023-09-18 06:00:00+00:00,25583.0,27265.0,18671.0,-6142.0
2023-09-18 07:00:00+00:00,24016.0,25722.0,17527.0,-5685.0
2023-09-18 08:00:00+00:00,23228.0,24119.0,16205.0,-6387.0
2023-09-18 09:00:00+00:00,22378.0,23281.0,15479.0,-6552.0
2023-09-18 10:00:00+00:00,21746.0,22694.0,14751.0,-6615.0
2023-09-18 11:00:00+00:00,21458.0,22243.0,14501.0,-6799.0
2023-09-18 12:00:00+00:00,21813.0,22195.0,14848.0,-6439.0
2023-09-18 13:00:00+00:00,23012.0,22220.0,15534.0,-6969.0
2023-09-18 14:00:00+00:00,24843.0,23459.0,16277.0,-7676.0
2023-09-18 15:00:00+00:00,25788.0,24865.0,18771.0,-6716.0
2023-09-18 16:00:00+00:00,25561.0,26137.0,21828.0,-5063.0
2023-09-18 17:00:00+00:00,24871.0,27102.0,22679.0,-4690.0
2023-09-18 18:00:00+00:00,23994.0,27441.0,23155.0,-3493.0
2023-09-18 19:00:00+00:00,23246.0,26655.0,23596.0,-2539.0
2023-09-18 20:00:00+00:00,22884.0,26159.0,24126.0,-1324.0
2023-09-18 21:00:00+00:00,23087.0,25445.0,24425.0,-569.0
2023-09-18 22:00:00+00:00,23982.0,25028.0,25034.0,-1018.0
2023-09-18 23:00:00+00:00,25414.0,26081.0,25852.0,-1314.0
2023-09-19 00:00:00+00:00,27009.0,27260.0,26529.0,-1971.0
2023-09-19 01:00:00+00:00,28661.0,28762.0,25997.0,-3680.0
2023-09-19 02:00:00+00:00,29438.0,30229.0,24633.0,-5232.0
2023-09-19 03:00:00+00:00,29934.0,30851.0,24022.0,-6095.0
2023-09-19 04:00:00+00:00,29058.0,30961.0,22569.0,-6711.0
2023-09-19 05:00:00+00:00,27836.0,30171.0,21134.0,-6999.0
2023-09-19 06:00:00+00:00,26017.0,29048.0,19311.0,-6825.0
2023-09-19 07:00:00+00:00,24337.0,27102.0,17934.0,-6303.0
2023-09-19 08:00:00+00:00,23560.0,25251.0,17537.0,-5702.0
2023-09-19 09:00:00+00:00,22604.0,24182.0,16113.0,-5749.0
2023-09-19 10:00:00+00:00,21952.0,22898.0,15325.0,-5955.0
2023-09-19 11:00:00+00:00,21577.0,22386.0,15088.0,-5882.0
2023-09-19 12:00:00+00:00,21873.0,22051.0,15097.0,-5892.0
2023-09-19 13:00:00+00:00,22986.0,22047.0,16116.0,-5979.0
2023-09-19 14:00:00+00:00,24670.0,22991.0,17992.0,-5859.0
2023-09-19 15:00:00+00:00,25629.0,24686.0,19221.0,-6062.0
2023-09-19 16:00:00+00:00,25416.0,25777.0,22430.0,-3968.0
2023-09-19 17:00:00+00:00,24542.0,26547.0,23429.0,-3237.0
2023-09-19 18:00:00+00:00,23436.0,26636.0,23777.0,-2511.0
2023-09-19 19:00:00+00:00,22818.0,26273.0,23790.0,-1543.0
2023-09-19 20:00:00+00:00,22881.0,25425.0,23865.0,-787.0
2023-09-19 21:00:00+00:00,23551.0,24658.0,24240.0,-271.0
2023-09-19 22:00:00+00:00,24935.0,24460.0,24679.0,-541.0
2023-09-19 23:00:00+00:00,26713.0,25148.0,25601.0,-972.0
2023-09-20 00:00:00+00:00,28547.0,26510.0,26168.0,-2177.0
2023-09-20 01:00:00+00:00,30014.0,28439.0,25206.0,-4545.0
2023-09-20 02:00:00+00:00,30526.0,30179.0,24529.0,-5645.0
2023-09-20 03:00:00+00:00,30914.0,30961.0,24319.0,-6060.0
2023-09-20 04:00:00+00:00,29978.0,31065.0,22081.0,-7166.0
2023-09-20 05:00:00+00:00,28588.0,30139.0,20514.0,-7644.0
2023-09-20 06:00:00+00:00,26699.0,29051.0,19246.0,-7168.0
2023-09-20 07:00:00+00:00,24933.0,27208.0,17530.0,-6892.0
2023-09-20 08:00:00+00:00,23734.0,25314.0,16941.0,-6460.0
2023-09-20 09:00:00+00:00,22730.0,24298.0,15902.0,-6246.0
2023-09-20 10:00:00+00:00,22040.0,23237.0,15202.0,-6379.0
2023-09-20 11:00:00+00:00,21720.0,22664.0,15004.0,-6373.0
2023-09-20 12:00:00+00:00,22029.0,22436.0,15660.0,-5805.0
2023-09-20 13:00:00+00:00,22983.0,22505.0,16979.0,-5486.0
2023-09-20 14:00:00+00:00,24785.0,23342.0,19334.0,-5061.0
2023-09-20 15:00:00+00:00,25521.0,25072.0,21316.0,-4012.0
2023-09-20 16:00:00+00:00,25234.0,26016.0,24304.0,-2329.0
2023-09-20 17:00:00+00:00,24336.0,26965.0,25608.0,-834.0
2023-09-20 18:00:00+00:00,23264.0,26634.0,26138.0,469.0
2023-09-20 19:00:00+00:00,22606.0,26005.0,26037.0,1039.0
2023-09-20 20:00:00+00:00,22514.0,25262.0,25744.0,1005.0
2023-09-20 21:00:00+00:00,23109.0,24922.0,25980.0,1544.0
2023-09-20 22:00:00+00:00,24398.0,24641.0,26714.0,1731.0
2023-09-20 23:00:00+00:00,26025.0,25119.0,27988.0,1742.0
2023-09-21 00:00:00+00:00,27714.0,26258.0,28775.0,914.0
2023-09-21 01:00:00+00:00,29287.0,27892.0,27389.0,-1739.0
2023-09-21 02:00:00+00:00,30132.0,29389.0,26015.0,-3569.0
2023-09-21 03:00:00+00:00,30511.0,30333.0,25882.0,-3752.0
2023-09-21 04:00:00+00:00,29512.0,30412.0,24108.0,-4688.0
2023-09-21 05:00:00+00:00,28502.0,29648.0,22791.0,-4675.0
2023-09-21 06:00:00+00:00,26675.0,28475.0,20752.0,-5086.0
2023-09-21 07:00:00+00:00,24821.0,26770.0,18784.0,-5595.0
2023-09-21 08:00:00+00:00,24031.0,25246.0,17809.0,-5351.0
2023-09-21 09:00:00+00:00,23079.0,24129.0,16747.0,-5366.0
2023-09-21 10:00:00+00:00,22384.0,23053.0,15952.0,-5639.0
2023-09-21 11:00:00+00:00,22006.0,22426.0,15448.0,-6054.0
2023-09-21 12:00:00+00:00,22219.0,22293.0,15626.0,-6071.0
2023-09-21 13:00:00+00:00,23131.0,22400.0,16705.0,-5890.0
2023-09-21 14:00:00+00:00,24880.0,23244.0,18999.0,-5529.0
2023-09-21 15:00:00+00:00,25764.0,24931.0,20697.0,-5083.0
2023-09-21 16:00:00+00:00,25319.0,25849.0,23858.0,-3298.0
2023-09-21 17:00:00+00:00,24353.0,26691.0,24971.0,-1661.0
2023-09-21 18:00:00+00:00,23281.0,26258.0,24911.0,-1551.0
2023-09-21 19:00:00+00:00,22543.0,26116.0,25407.0,-671.0
2023-09-21 20:00:00+00:00,22314.0,25790.0,25832.0,507.0
2023-09-21 21:00:00+00:00,22751.0,24999.0,26342.0,1551.0
2023-09-21 22:00:00+00:00,23595.0,24478.0,26240.0,1634.0
2023-09-21 23:00:00+00:00,25059.0,24473.0,26438.0,1729.0
2023-09-22 00:00:00+00:00,26771.0,24656.0,26642.0,568.0
2023-09-22 01:00:00+00:00,28152.0,26075.0,25523.0,-1547.0
2023-09-22 02:00:00+00:00,29192.0,27708.0,24899.0,-3458.0
2023-09-22 03:00:00+00:00,29587.0,28993.0,23699.0,-4836.0
2023-09-22 04:00:00+00:00,28865.0,29097.0,22642.0,-5129.0
2023-09-22 05:00:00+00:00,27785.0,28522.0,21814.0,-5071.0
2023-09-22 06:00:00+00:00,26165.0,27670.0,19535.0,-5900.0
2023-09-22 07:00:00+00:00,24512.0,26126.0,18265.0,-5851.0
2023-09-22 08:00:00+00:00,23430.0,24757.0,17653.0,-5599.0
2023-09-22 09:00:00+00:00,22589.0,23850.0,16977.0,-5193.0
2023-09-22 10:00:00+00:00,21918.0,22957.0,16194.0,-5457.0
2023-09-22 11:00:00+00:00,21580.0,22510.0,16012.0,-5509.0
2023-09-22 12:00:00+00:00,21852.0,22372.0,15773.0,-5669.0
2023-09-22 13:00:00+00:00,22802.0,22250.0,16590.0,-6072.0
2023-09-22 14:00:00+00:00,24478.0,23266.0,18037.0,-5543.0
2023-09-22 15:00:00+00:00,25283.0,24246.0,19123.0,-5664.0
2023-09-22 16:00:00+00:00,25087.0,25249.0,21974.0,-3582.0
2023-09-22 17:00:00+00:00,24126.0,26125.0,23537.0,-1543.0
2023-09-22 18:00:00+00:00,23334.0,25422.0,23563.0,-1299.0
2023-09-22 19:00:00+00:00,22732.0,25094.0,23756.0,-715.0
2023-09-22 20:00:00+00:00,22413.0,24672.0,23631.0,-67.0
2023-09-22 21:00:00+00:00,22565.0,23892.0,23243.0,-1313.0
2023-09-22 22:00:00+00:00,23395.0,24759.0,22566.0,-2136.0
2023-09-22 23:00:00+00:00,24802.0,25189.0,21875.0,-2725.0
2023-09-23 00:00:00+00:00,26424.0,25239.0,21786.0,-3216.0
2023-09-23 01:00:00+00:00,27654.0,25831.0,22229.0,-4146.0
2023-09-23 02:00:00+00:00,28784.0,27109.0,23209.0,-3978.0
2023-09-23 03:00:00+00:00,29271.0,27852.0,22778.0,-4814.0
2023-09-23 04:00:00+00:00,28501.0,28225.0,22354.0,-4566.0
2023-09-23 05:00:00+00:00,27776.0,27670.0,21323.0,-4827.0
2023-09-23 06:00:00+00:00,26251.0,26990.0,19927.0,-4945.0
2023-09-23 07:00:00+00:00,24665.0,25678.0,18764.0,-4833.0
2023-09-23 08:00:00+00:00,23270.0,24497.0,17793.0,-4687.0
2023-09-23 09:00:00+00:00,22264.0,23422.0,16498.0,-5097.0
2023-09-23 10:00:00+00:00,21586.0,22466.0,15257.0,-5465.0
2023-09-23 11:00:00+00:00,21182.0,21701.0,14695.0,-5628.0
2023-09-23 12:00:00+00:00,21039.0,21336.0,14544.0,-5633.0
2023-09-23 13:00:00+00:00,21302.0,21221.0,14851.0,-5646.0
2023-09-23 14:00:00+00:00,21818.0,21540.0,15549.0,-5692.0
2023-09-23 15:00:00+00:00,21907.0,22147.0,16225.0,-5067.0
2023-09-23 16:00:00+00:00,21569.0,22238.0,18912.0,-2563.0
2023-09-23 17:00:00+00:00,20515.0,22259.0,21684.0,-222.0
2023-09-23 18:00:00+00:00,19405.0,22401.0,22519.0,1116.0
2023-09-23 19:00:00+00:00,18551.0,21745.0,23092.0,1569.0
2023-09-23 20:00:00+00:00,18318.0,21802.0,23155.0,1540.0
2023-09-23 21:00:00+00:00,18792.0,21774.0,22837.0,1354.0
2023-09-23 22:00:00+00:00,20014.0,21889.0,23339.0,1332.0
2023-09-23 23:00:00+00:00,21852.0,22340.0,23630.0,1023.0
2023-09-24 00:00:00+00:00,23951.0,22914.0,24107.0,-381.0
2023-09-24 01:00:00+00:00,25843.0,24899.0,22591.0,-3139.0
2023-09-24 02:00:00+00:00,27031.0,26407.0,21747.0,-5014.0
2023-09-24 03:00:00+00:00,27643.0,27704.0,21623.0,-5466.0
2023-09-24 04:00:00+00:00,27038.0,27979.0,20104.0,-6287.0
2023-09-24 05:00:00+00:00,26222.0,27279.0,19417.0,-5917.0
2023-09-24 06:00:00+00:00,24918.0,26428.0,18320.0,-5833.0
2023-09-24 07:00:00+00:00,23620.0,25252.0,17329.0,-5581.0
2023-09-24 08:00:00+00:00,22464.0,24023.0,16829.0,-5208.0
2023-09-24 09:00:00+00:00,21531.0,23213.0,16196.0,-5019.0
2023-09-24 10:00:00+00:00,20848.0,22406.0,15371.0,-5364.0
2023-09-24 11:00:00+00:00,20432.0,21935.0,15000.0,-5304.0
2023-09-24 12:00:00+00:00,20270.0,21512.0,14960.0,-5110.0
2023-09-24 13:00:00+00:00,20331.0,21267.0,15119.0,-5002.0
2023-09-24 14:00:00+00:00,20533.0,21286.0,16046.0,-4321.0
2023-09-24 15:00:00+00:00,20261.0,21510.0,17405.0,-3472.0
2023-09-24 16:00:00+00:00,19810.0,21638.0,20964.0,-1279.0
2023-09-24 17:00:00+00:00,18866.0,22618.0,22266.0,852.0
2023-09-24 18:00:00+00:00,17901.0,21760.0,22605.0,2760.0
2023-09-24 19:00:00+00:00,17431.0,20226.0,22750.0,3941.0
2023-09-24 20:00:00+00:00,17560.0,19030.0,22869.0,3971.0
2023-09-24 21:00:00+00:00,18261.0,19097.0,23450.0,4385.0
2023-09-24 22:00:00+00:00,19709.0,19383.0,23869.0,3222.0
2023-09-24 23:00:00+00:00,21845.0,20955.0,24330.0,1992.0
2023-09-25 00:00:00+00:00,23985.0,22684.0,24765.0,282.0
2023-09-25 01:00:00+00:00,25927.0,24962.0,24041.0,-2148.0
2023-09-25 02:00:00+00:00,27071.0,27020.0,24336.0,-3186.0
2023-09-25 03:00:00+00:00,27599.0,28527.0,23477.0,-4375.0
2023-09-25 04:00:00+00:00,27044.0,28782.0,22473.0,-4338.0
2023-09-25 05:00:00+00:00,26058.0,27818.0,21135.0,-4595.0
2023-09-25 06:00:00+00:00,24481.0,26804.0,18807.0,-5362.0
2023-09-25 07:00:00+00:00,22957.0,25214.0,17375.0,-5087.0
2023-09-25 08:00:00+00:00,22155.0,23631.0,16753.0,-4958.0
2023-09-25 09:00:00+00:00,21333.0,22700.0,16007.0,-4801.0
2023-09-25 10:00:00+00:00,20871.0,21823.0,15389.0,-5096.0
2023-09-25 11:00:00+00:00,20721.0,21518.0,15090.0,-5086.0
2023-09-25 12:00:00+00:00,21221.0,21391.0,15645.0,-5057.0
2023-09-25 13:00:00+00:00,22383.0,21782.0,16498.0,-5114.0
2023-09-25 14:00:00+00:00,24164.0,22685.0,18090.0,-4985.0
2023-09-25 15:00:00+00:00,25080.0,24109.0,20035.0,-4486.0
2023-09-25 16:00:00+00:00,24867.0,25275.0,23399.0,-1906.0
2023-09-25 17:00:00+00:00,24028.0,25628.0,25118.0,-211.0
2023-09-25 18:00:00+00:00,23203.0,25554.0,24990.0,-172.0
2023-09-25 19:00:00+00:00,22470.0,25338.0,24925.0,789.0
2023-09-25 20:00:00+00:00,22554.0,24412.0,24570.0,1078.0
2023-09-25 21:00:00+00:00,23267.0,23777.0,24545.0,1300.0
2023-09-25 22:00:00+00:00,24438.0,23536.0,25264.0,916.0
2023-09-25 23:00:00+00:00,26026.0,24616.0,26104.0,32.0
2023-09-26 00:00:00+00:00,27701.0,26361.0,26650.0,-1357.0
2023-09-26 01:00:00+00:00,29139.0,28438.0,25764.0,-3141.0
2023-09-26 02:00:00+00:00,30252.0,29709.0,24735.0,-4783.0
2023-09-26 03:00:00+00:00,30543.0,30603.0,23859.0,-5807.0
2023-09-26 04:00:00+00:00,29581.0,30729.0,22621.0,-5585.0
2023-09-26 05:00:00+00:00,28203.0,29321.0,21795.0,-5131.0
2023-09-26 06:00:00+00:00,26309.0,28022.0,20677.0,-4554.0
2023-09-26 07:00:00+00:00,24545.0,26177.0,18817.0,-4710.0
2023-09-26 08:00:00+00:00,23672.0,24523.0,17480.0,-5150.0
2023-09-26 09:00:00+00:00,22727.0,23535.0,16845.0,-4962.0
2023-09-26 10:00:00+00:00,22075.0,22749.0,16402.0,-4788.0
2023-09-26 11:00:00+00:00,21774.0,22170.0,16163.0,-4446.0
2023-09-26 12:00:00+00:00,22071.0,21756.0,16385.0,-4464.0
2023-09-26 13:00:00+00:00,23103.0,21897.0,16905.0,-4857.0
2023-09-26 14:00:00+00:00,24831.0,22773.0,19077.0,-4594.0
2023-09-26 15:00:00+00:00,25690.0,24596.0,20904.0,-4025.0
2023-09-26 16:00:00+00:00,25502.0,25634.0,25243.0,-1452.0
2023-09-26 17:00:00+00:00,24321.0,26885.0,25913.0,163.0
2023-09-26 18:00:00+00:00,22956.0,25937.0,25957.0,696.0
2023-09-26 19:00:00+00:00,22446.0,25477.0,25744.0,1023.0
2023-09-26 20:00:00+00:00,22598.0,24959.0,25473.0,653.0
2023-09-26 21:00:00+00:00,23592.0,25036.0,25833.0,1434.0
2023-09-26 22:00:00+00:00,25155.0,24642.0,26414.0,1111.0
2023-09-26 23:00:00+00:00,27114.0,25525.0,27179.0,140.0
2023-09-27 00:00:00+00:00,29221.0,27348.0,27808.0,-1404.0
2023-09-27 01:00:00+00:00,30885.0,29569.0,27661.0,-2834.0
2023-09-27 02:00:00+00:00,31550.0,31069.0,26670.0,-4039.0
2023-09-27 03:00:00+00:00,31758.0,31656.0,26208.0,-4052.0
2023-09-27 04:00:00+00:00,30603.0,31185.0,24528.0,-4473.0
2023-09-27 05:00:00+00:00,29253.0,30030.0,23199.0,-4396.0
2023-09-27 06:00:00+00:00,27222.0,28727.0,21222.0,-4511.0
2023-09-27 07:00:00+00:00,25301.0,26934.0,18896.0,-5184.0
2023-09-27 08:00:00+00:00,23617.0,25232.0,17855.0,-5025.0
2023-09-27 09:00:00+00:00,22583.0,24018.0,16995.0,-4825.0
2023-09-27 10:00:00+00:00,21900.0,22955.0,16344.0,-4751.0
2023-09-27 11:00:00+00:00,21573.0,22194.0,16099.0,-4946.0
2023-09-27 12:00:00+00:00,21820.0,22084.0,16368.0,-4568.0
2023-09-27 13:00:00+00:00,22837.0,22013.0,17208.0,-4530.0
2023-09-27 14:00:00+00:00,24530.0,22836.0,17974.0,-5323.0
2023-09-27 15:00:00+00:00,25091.0,24362.0,19385.0,-5209.0
2023-09-27 16:00:00+00:00,24724.0,25389.0,23182.0,-3061.0
2023-09-27 17:00:00+00:00,23684.0,26608.0,24634.0,-1495.0
2023-09-27 18:00:00+00:00,22865.0,26441.0,23955.0,-1946.0
2023-09-27 19:00:00+00:00,22554.0,26174.0,23188.0,-1647.0
2023-09-27 20:00:00+00:00,22797.0,25105.0,22712.0,-1998.0
2023-09-27 21:00:00+00:00,23959.0,24946.0,22319.0,-1959.0
2023-09-27 22:00:00+00:00,25639.0,24560.0,23141.0,-2018.0
2023-09-27 23:00:00+00:00,27759.0,25432.0,24560.0,-2316.0
2023-09-28 00:00:00+00:00,29758.0,27211.0,25114.0,-3181.0
2023-09-28 01:00:00+00:00,31269.0,28952.0,26692.0,-3173.0
2023-09-28 02:00:00+00:00,31658.0,30612.0,25830.0,-4466.0
2023-09-28 03:00:00+00:00,31685.0,31184.0,24446.0,-5907.0
2023-09-28 04:00:00+00:00,30418.0,31121.0,22711.0,-6622.0
2023-09-28 05:00:00+00:00,28988.0,30090.0,21343.0,-6471.0
2023-09-28 06:00:00+00:00,26998.0,28776.0,19504.0,-6456.0
2023-09-28 07:00:00+00:00,25051.0,26802.0,17570.0,-6677.0
2023-09-28 08:00:00+00:00,23740.0,25057.0,17052.0,-6014.0
2023-09-28 09:00:00+00:00,22726.0,23827.0,16349.0,-5928.0
2023-09-28 10:00:00+00:00,22060.0,23080.0,15316.0,-6247.0
2023-09-28 11:00:00+00:00,21826.0,22346.0,15198.0,-5991.0
2023-09-28 12:00:00+00:00,22171.0,21966.0,15275.0,-6049.0
2023-09-28 13:00:00+00:00,23078.0,22159.0,16359.0,-5901.0
2023-09-28 14:00:00+00:00,24646.0,23136.0,18397.0,-5753.0
2023-09-28 15:00:00+00:00,25199.0,24871.0,20872.0,-4569.0
2023-09-28 16:00:00+00:00,24780.0,25947.0,23705.0,-2488.0
2023-09-28 17:00:00+00:00,23504.0,26421.0,24609.0,-1530.0
2023-09-28 18:00:00+00:00,22505.0,26216.0,23756.0,-1529.0
2023-09-28 19:00:00+00:00,22047.0,25338.0,23286.0,-1338.0
2023-09-28 20:00:00+00:00,22168.0,24567.0,23007.0,-1452.0
2023-09-28 21:00:00+00:00,23179.0,24337.0,23791.0,-1177.0
2023-09-28 22:00:00+00:00,24892.0,24782.0,24708.0,-910.0
2023-09-28 23:00:00+00:00,26848.0,25437.0,25702.0,-981.0
2023-09-29 00:00:00+00:00,28835.0,26578.0,26540.0,-1584.0
2023-09-29 01:00:00+00:00,30647.0,28328.0,25856.0,-3481.0
2023-09-29 02:00:00+00:00,31367.0,29851.0,24565.0,-5292.0
2023-09-29 03:00:00+00:00,31395.0,30492.0,23730.0,-6150.0
2023-09-29 04:00:00+00:00,30248.0,30473.0,22509.0,-6320.0
2023-09-29 05:00:00+00:00,28922.0,29446.0,21404.0,-6208.0
2023-09-29 06:00:00+00:00,26934.0,28375.0,19930.0,-5786.0
2023-09-29 07:00:00+00:00,25009.0,26599.0,18539.0,-5701.0
2023-09-29 08:00:00+00:00,23603.0,25007.0,17694.0,-5672.0
2023-09-29 09:00:00+00:00,22724.0,24125.0,17142.0,-5247.0
2023-09-29 10:00:00+00:00,22048.0,23132.0,16192.0,-5487.0
2023-09-29 11:00:00+00:00,21793.0,22599.0,15912.0,-5243.0
2023-09-29 12:00:00+00:00,22102.0,22102.0,16295.0,-5047.0
2023-09-29 13:00:00+00:00,23050.0,22189.0,17483.0,-4797.0
2023-09-29 14:00:00+00:00,24718.0,23133.0,19426.0,-4684.0
2023-09-29 15:00:00+00:00,25432.0,24823.0,21189.0,-4028.0
2023-09-29 16:00:00+00:00,24608.0,25750.0,24338.0,-2131.0
2023-09-29 17:00:00+00:00,23386.0,26481.0,25777.0,-723.0
2023-09-29 18:00:00+00:00,22303.0,26419.0,25470.0,-607.0
2023-09-29 19:00:00+00:00,21736.0,25937.0,25329.0,-166.0
2023-09-29 20:00:00+00:00,21782.0,25389.0,25743.0,408.0
2023-09-29 21:00:00+00:00,22717.0,25179.0,26870.0,1477.0
2023-09-29 22:00:00+00:00,24021.0,25204.0,27721.0,1991.0
2023-09-29 23:00:00+00:00,25887.0,25539.0,27834.0,1685.0
2023-09-30 00:00:00+00:00,27352.0,26038.0,27861.0,689.0
2023-09-30 01:00:00+00:00,28555.0,27244.0,25251.0,-1904.0
2023-09-30 02:00:00+00:00,29137.0,27550.0,23568.0,-3967.0
2023-09-30 03:00:00+00:00,29211.0,28178.0,22872.0,-4868.0
2023-09-30 04:00:00+00:00,28155.0,28376.0,21335.0,-5473.0
2023-09-30 05:00:00+00:00,27067.0,27579.0,20684.0,-5566.0
2023-09-30 06:00:00+00:00,25615.0,26969.0,19542.0,-5581.0
2023-09-30 07:00:00+00:00,24201.0,25745.0,18184.0,-5660.0
2023-09-30 08:00:00+00:00,23455.0,24379.0,17693.0,-5533.0
2023-09-30 09:00:00+00:00,22673.0,23817.0,16699.0,-5413.0
2023-09-30 10:00:00+00:00,21922.0,22908.0,15926.0,-5588.0
2023-09-30 11:00:00+00:00,21463.0,22308.0,15663.0,-5028.0
2023-09-30 12:00:00+00:00,21393.0,21482.0,15613.0,-4821.0
2023-09-30 13:00:00+00:00,21728.0,21229.0,15732.0,-5168.0
2023-09-30 14:00:00+00:00,22412.0,21543.0,16126.0,-5204.0
2023-09-30 15:00:00+00:00,22644.0,22011.0,16613.0,-5344.0
2023-09-30 16:00:00+00:00,22921.0,22286.0,18388.0,-4684.0
2023-09-30 17:00:00+00:00,22993.0,23062.0,20162.0,-3219.0
2023-09-30 18:00:00+00:00,22706.0,23299.0,20117.0,-2751.0
2023-09-30 19:00:00+00:00,22178.0,22800.0,19039.0,-3288.0
2023-09-30 20:00:00+00:00,21548.0,22597.0,20498.0,-2465.0
2023-09-30 21:00:00+00:00,21288.0,22768.0,21264.0,-1282.0
2023-09-30 22:00:00+00:00,21466.0,22311.0,21553.0,-1063.0
2023-09-30 23:00:00+00:00,22111.0,22450.0,21134.0,-638.0
2023-10-01 00:00:00+00:00,22869.0,21773.0,20573.0,-1898.0
2023-10-01 01:00:00+00:00,23895.0,22758.0,18437.0,-4377.0
2023-10-01 02:00:00+00:00,24919.0,23455.0,18036.0,-5670.0
2023-10-01 03:00:00+00:00,25702.0,24600.0,18025.0,-6371.0
2023-10-01 04:00:00+00:00,25288.0,25350.0,17378.0,-6548.0
2023-10-01 05:00:00+00:00,24741.0,24822.0,16508.0,-6955.0
2023-10-01 06:00:00+00:00,23809.0,24358.0,15698.0,-7223.0
2023-10-01 07:00:00+00:00,22786.0,23698.0,15112.0,-6901.0
